rmse,lr_bu,lr_bi,lr_pu,lr_qi,reg_bu,reg_bi,reg_pu,reg_qi
1.0354165926536636,0.01,0.001,0.01,0.001,0.05,0.005,0.02,0.005
1.035420523520945,0.01,0.001,0.005,0.005,0.02,0.02,0.05,0.005
1.0354293097334868,0.01,0.001,0.005,0.01,0.02,0.05,0.02,0.05
1.0354449279240814,0.01,0.001,0.005,0.01,0.005,0.02,0.02,0.05
1.0354656727033937,0.01,0.001,0.005,0.01,0.02,0.05,0.005,0.05
1.0354660115058858,0.01,0.001,0.005,0.005,0.005,0.02,0.005,0.05
1.035499046294013,0.001,0.001,0.005,0.001,0.02,0.005,0.005,0.02
1.0355073938441182,0.01,0.001,0.005,0.005,0.05,0.005,0.02,0.02
1.0355079731308814,0.01,0.001,0.001,0.01,0.005,0.02,0.05,0.02
1.035511970646306,0.01,0.001,0.005,0.01,0.05,0.005,0.05,0.02
1.0355549875138588,0.005,0.001,0.001,0.01,0.005,0.05,0.005,0.02
1.0355705766100582,0.01,0.001,0.001,0.01,0.05,0.02,0.005,0.02
1.035585016086859,0.005,0.001,0.01,0.001,0.005,0.02,0.02,0.005
1.035605281216075,0.01,0.001,0.01,0.005,0.02,0.05,0.02,0.05
1.0356150857104487,0.01,0.001,0.001,0.01,0.02,0.05,0.02,0.02
1.0356220984597064,0.001,0.001,0.001,0.005,0.005,0.02,0.02,0.005
1.0356463673189178,0.001,0.001,0.005,0.001,0.02,0.05,0.02,0.005
1.0356535954792832,0.005,0.001,0.001,0.01,0.02,0.05,0.005,0.02
1.0356738563310237,0.01,0.001,0.001,0.01,0.02,0.005,0.05,0.005
1.0356782697461748,0.01,0.001,0.005,0.005,0.05,0.02,0.02,0.02
1.0356802775225356,0.005,0.001,0.005,0.01,0.05,0.05,0.05,0.05
1.0357161888245432,0.001,0.001,0.001,0.005,0.02,0.05,0.05,0.005
1.0357213125881057,0.001,0.001,0.001,0.005,0.05,0.05,0.005,0.02
1.035758514764659,0.005,0.001,0.001,0.01,0.05,0.02,0.02,0.02
1.0357672648606218,0.001,0.001,0.001,0.005,0.02,0.005,0.005,0.005
1.0357702968058713,0.001,0.001,0.001,0.005,0.05,0.02,0.005,0.02
1.0357875684924478,0.005,0.001,0.001,0.01,0.005,0.02,0.005,0.02
1.035790504587368,0.005,0.001,0.01,0.005,0.005,0.005,0.05,0.05
1.035810730153017,0.01,0.001,0.005,0.01,0.05,0.02,0.005,0.05
1.0358233180357594,0.001,0.001,0.001,0.005,0.05,0.05,0.05,0.02
1.035840389357724,0.005,0.001,0.005,0.01,0.005,0.05,0.02,0.05
1.0358738518957236,0.001,0.001,0.001,0.01,0.02,0.005,0.05,0.05
1.0358844600749668,0.01,0.001,0.01,0.001,0.005,0.05,0.02,0.05
1.0358887654116153,0.001,0.001,0.001,0.005,0.02,0.005,0.005,0.02
1.0359116648033568,0.01,0.001,0.01,0.005,0.005,0.005,0.02,0.05
1.0359203862654496,0.005,0.001,0.005,0.005,0.05,0.005,0.02,0.005
1.0359270774902267,0.01,0.001,0.005,0.005,0.005,0.005,0.005,0.02
1.0359289089875146,0.001,0.001,0.001,0.005,0.005,0.05,0.005,0.005
1.03593988452295,0.005,0.001,0.01,0.005,0.05,0.05,0.05,0.02
1.0359662953793187,0.001,0.001,0.005,0.001,0.005,0.05,0.02,0.005
1.0359868059516157,0.001,0.001,0.001,0.005,0.05,0.05,0.02,0.005
1.0359870662028101,0.001,0.001,0.005,0.001,0.005,0.005,0.005,0.02
1.0359900396710755,0.005,0.001,0.01,0.001,0.05,0.05,0.02,0.02
1.0359922596498232,0.005,0.001,0.005,0.005,0.05,0.02,0.02,0.02
1.035997823984218,0.01,0.001,0.005,0.005,0.02,0.05,0.05,0.005
1.0359989490215757,0.001,0.001,0.005,0.001,0.05,0.05,0.005,0.05
1.0360171625678012,0.01,0.001,0.01,0.005,0.05,0.05,0.02,0.05
1.0360236485142567,0.01,0.001,0.01,0.001,0.005,0.02,0.005,0.05
1.0360336982079588,0.01,0.001,0.005,0.01,0.005,0.005,0.02,0.05
1.0360577699673144,0.001,0.005,0.01,0.01,0.05,0.05,0.02,0.005
1.0360661093248293,0.005,0.001,0.005,0.01,0.02,0.02,0.02,0.05
1.0360763089179115,0.001,0.001,0.005,0.001,0.02,0.005,0.02,0.02
1.0360943296000509,0.001,0.001,0.01,0.001,0.005,0.005,0.05,0.05
1.0360958206327207,0.001,0.001,0.005,0.005,0.05,0.02,0.05,0.05
1.036098388708263,0.01,0.001,0.001,0.01,0.005,0.05,0.05,0.02
1.0361049096057835,0.005,0.001,0.005,0.01,0.05,0.02,0.02,0.05
1.0361190646870042,0.005,0.001,0.001,0.01,0.02,0.05,0.02,0.02
1.0361400253910613,0.005,0.001,0.005,0.005,0.02,0.05,0.02,0.02
1.036147983488539,0.01,0.001,0.01,0.01,0.005,0.02,0.05,0.05
1.0361510690222888,0.001,0.001,0.001,0.005,0.005,0.005,0.02,0.005
1.0361671054059505,0.005,0.001,0.01,0.001,0.005,0.005,0.005,0.02
1.0361717567620314,0.01,0.001,0.005,0.005,0.05,0.005,0.02,0.005
1.0361899343491239,0.01,0.001,0.005,0.005,0.005,0.005,0.02,0.005
1.0362097541346194,0.01,0.001,0.001,0.01,0.05,0.02,0.05,0.02
1.0362267655889494,0.01,0.001,0.001,0.01,0.02,0.02,0.05,0.005
1.0362517975972951,0.01,0.001,0.005,0.005,0.005,0.005,0.05,0.005
1.0362759189866448,0.01,0.001,0.01,0.005,0.005,0.005,0.05,0.02
1.0362923861577542,0.005,0.001,0.01,0.005,0.005,0.005,0.02,0.05
1.036301629890658,0.005,0.001,0.01,0.005,0.02,0.02,0.02,0.05
1.0363088071874773,0.01,0.001,0.01,0.001,0.005,0.005,0.02,0.005
1.0363795319764433,0.005,0.001,0.01,0.005,0.005,0.05,0.05,0.05
1.036391552423014,0.01,0.001,0.01,0.001,0.02,0.05,0.02,0.005
1.0364041620216546,0.005,0.001,0.005,0.005,0.05,0.05,0.005,0.02
1.0364116244144541,0.005,0.001,0.005,0.005,0.005,0.005,0.02,0.005
1.036419433662239,0.001,0.001,0.005,0.001,0.005,0.02,0.005,0.005
1.0364311326097349,0.001,0.001,0.001,0.005,0.02,0.02,0.005,0.02
1.0364764926649557,0.005,0.001,0.001,0.01,0.02,0.005,0.05,0.005
1.0364852436139878,0.001,0.005,0.01,0.01,0.005,0.02,0.02,0.005
1.036488971671873,0.01,0.001,0.005,0.01,0.02,0.005,0.005,0.05
1.0364964435762956,0.005,0.001,0.005,0.005,0.05,0.02,0.005,0.02
1.0365209509247038,0.01,0.001,0.005,0.01,0.05,0.02,0.05,0.02
1.036521077553558,0.005,0.001,0.005,0.005,0.02,0.005,0.02,0.005
1.0365251427421915,0.001,0.001,0.005,0.001,0.05,0.02,0.005,0.05
1.0365569291197245,0.005,0.001,0.005,0.01,0.05,0.005,0.02,0.05
1.0365840643467228,0.005,0.001,0.005,0.01,0.005,0.005,0.02,0.05
1.036588180140415,0.005,0.001,0.005,0.01,0.05,0.02,0.05,0.02
1.0365920928962506,0.01,0.001,0.01,0.005,0.05,0.02,0.05,0.02
1.0365929426236464,0.01,0.001,0.005,0.005,0.05,0.05,0.005,0.02
1.036627426029071,0.001,0.001,0.001,0.005,0.02,0.02,0.005,0.005
1.0366370377836458,0.005,0.001,0.005,0.01,0.05,0.05,0.02,0.05
1.0366560737552581,0.001,0.001,0.005,0.001,0.02,0.05,0.005,0.05
1.036660418904216,0.001,0.001,0.001,0.005,0.05,0.02,0.05,0.005
1.036699230350286,0.005,0.001,0.01,0.001,0.05,0.02,0.02,0.005
1.0367185914572872,0.005,0.001,0.005,0.005,0.005,0.02,0.02,0.005
1.036723088266735,0.01,0.001,0.005,0.005,0.02,0.02,0.02,0.02
1.0367511851840205,0.001,0.001,0.005,0.001,0.05,0.02,0.005,0.005
1.0367661286077414,0.01,0.001,0.01,0.005,0.05,0.02,0.02,0.05
1.036768189374263,0.01,0.001,0.01,0.001,0.005,0.005,0.02,0.02
1.0367739790810142,0.01,0.001,0.01,0.01,0.005,0.05,0.05,0.05
1.036783214477896,0.001,0.001,0.001,0.005,0.05,0.05,0.005,0.005
1.0367836045818588,0.001,0.001,0.001,0.005,0.05,0.02,0.02,0.02
1.0367931045924434,0.001,0.001,0.005,0.005,0.005,0.02,0.05,0.05
1.03680811680397,0.001,0.001,0.001,0.005,0.05,0.05,0.05,0.005
1.0368197782848547,0.01,0.001,0.01,0.005,0.02,0.005,0.02,0.05
1.0368721564642966,0.005,0.001,0.005,0.005,0.05,0.005,0.005,0.02
1.036893972776112,0.005,0.001,0.01,0.001,0.02,0.02,0.005,0.05
1.0368967063367813,0.001,0.001,0.005,0.001,0.005,0.05,0.005,0.02
1.0369042819237615,0.001,0.001,0.001,0.005,0.005,0.005,0.005,0.005
1.0369111604177905,0.01,0.001,0.005,0.01,0.05,0.005,0.005,0.05
1.0369137695776274,0.005,0.001,0.01,0.001,0.005,0.05,0.005,0.05
1.0369361172357048,0.001,0.001,0.005,0.001,0.005,0.02,0.005,0.05
1.036936315340432,0.001,0.005,0.01,0.01,0.05,0.02,0.005,0.005
1.0369565967613108,0.001,0.001,0.001,0.01,0.005,0.05,0.05,0.05
1.03695892087893,0.01,0.001,0.005,0.01,0.005,0.02,0.005,0.05
1.036961370891036,0.01,0.001,0.01,0.001,0.005,0.05,0.02,0.005
1.036968991473374,0.01,0.001,0.01,0.005,0.005,0.05,0.02,0.05
1.0369797752084986,0.001,0.001,0.001,0.005,0.005,0.02,0.005,0.005
1.036994065570226,0.001,0.001,0.001,0.005,0.005,0.05,0.02,0.005
1.0370166329785113,0.005,0.001,0.001,0.01,0.005,0.005,0.005,0.005
1.0370183095759906,0.01,0.001,0.01,0.01,0.02,0.02,0.05,0.05
1.03703458169062,0.005,0.001,0.005,0.005,0.02,0.02,0.005,0.02
1.0370367417095874,0.01,0.001,0.01,0.005,0.02,0.005,0.05,0.005
1.0370381936112523,0.001,0.001,0.001,0.01,0.02,0.02,0.05,0.05
1.0370809318251968,0.01,0.001,0.001,0.01,0.02,0.005,0.02,0.005
1.037089960449063,0.005,0.001,0.001,0.01,0.005,0.02,0.05,0.005
1.0371043449175992,0.001,0.001,0.005,0.001,0.05,0.005,0.005,0.005
1.037104386314653,0.005,0.001,0.005,0.01,0.005,0.005,0.005,0.05
1.037113573559801,0.005,0.001,0.001,0.01,0.05,0.05,0.02,0.005
1.037158404639161,0.005,0.001,0.01,0.001,0.05,0.02,0.005,0.05
1.0371665098778047,0.005,0.001,0.001,0.01,0.05,0.02,0.05,0.005
1.0371907575559978,0.005,0.001,0.005,0.01,0.02,0.05,0.02,0.05
1.0372168096811751,0.01,0.001,0.01,0.005,0.005,0.05,0.05,0.02
1.0372224219789083,0.005,0.001,0.01,0.005,0.05,0.02,0.05,0.02
1.0372278540873443,0.005,0.001,0.001,0.01,0.02,0.02,0.02,0.005
1.0372338124572016,0.01,0.001,0.001,0.01,0.05,0.005,0.02,0.005
1.0372357161835353,0.005,0.001,0.01,0.005,0.005,0.02,0.05,0.02
1.0372388855574235,0.01,0.001,0.001,0.01,0.05,0.02,0.02,0.005
1.037239116355011,0.005,0.001,0.01,0.001,0.02,0.05,0.005,0.05
1.0372444417573219,0.001,0.005,0.01,0.01,0.005,0.05,0.02,0.005
1.0372523034937964,0.005,0.001,0.005,0.005,0.02,0.005,0.02,0.02
1.0372537162354347,0.001,0.001,0.005,0.001,0.05,0.005,0.005,0.02
1.0372569824149898,0.01,0.001,0.01,0.005,0.02,0.02,0.05,0.02
1.0372815529693933,0.01,0.001,0.001,0.01,0.005,0.05,0.02,0.02
1.0372890205325682,0.001,0.001,0.001,0.005,0.02,0.05,0.02,0.005
1.0372969438193318,0.01,0.001,0.001,0.01,0.005,0.05,0.05,0.005
1.0372972085926242,0.005,0.001,0.01,0.005,0.005,0.005,0.05,0.02
1.0372981374476167,0.005,0.001,0.005,0.005,0.02,0.005,0.005,0.02
1.0372995517099808,0.005,0.001,0.001,0.01,0.02,0.005,0.02,0.005
1.0373113822920477,0.01,0.001,0.01,0.001,0.05,0.005,0.005,0.05
1.0373345737324378,0.01,0.001,0.005,0.005,0.02,0.02,0.005,0.02
1.0373539005882455,0.005,0.001,0.005,0.005,0.02,0.05,0.02,0.005
1.0373645209498226,0.01,0.001,0.01,0.005,0.02,0.005,0.05,0.02
1.0373697014171641,0.005,0.001,0.001,0.01,0.005,0.005,0.05,0.005
1.037380965707212,0.01,0.001,0.01,0.001,0.005,0.02,0.02,0.02
1.0373840981320404,0.001,0.001,0.005,0.001,0.02,0.005,0.005,0.005
1.037386630483449,0.005,0.001,0.005,0.005,0.05,0.02,0.02,0.005
1.0374012886349768,0.01,0.001,0.005,0.005,0.05,0.005,0.005,0.02
1.0374040225514174,0.01,0.001,0.01,0.01,0.02,0.05,0.05,0.05
1.0374109258278812,0.005,0.001,0.005,0.005,0.005,0.02,0.005,0.02
1.037421546396209,0.01,0.001,0.01,0.005,0.02,0.02,0.05,0.005
1.0374254201077329,0.01,0.001,0.005,0.005,0.02,0.005,0.005,0.02
1.0374255779257597,0.005,0.001,0.005,0.01,0.005,0.02,0.02,0.05
1.0374257732800234,0.01,0.001,0.01,0.01,0.005,0.005,0.05,0.05
1.0374461160297253,0.005,0.001,0.01,0.005,0.005,0.05,0.05,0.02
1.037447494753188,0.005,0.001,0.001,0.01,0.02,0.005,0.005,0.005
1.0374576065255132,0.001,0.001,0.005,0.001,0.02,0.02,0.005,0.02
1.037457769691996,0.01,0.001,0.005,0.005,0.02,0.05,0.02,0.02
1.0374668868980867,0.01,0.001,0.001,0.01,0.005,0.05,0.005,0.02
1.0374782732670944,0.005,0.001,0.005,0.01,0.05,0.05,0.005,0.05
1.0374884117832814,0.01,0.001,0.01,0.005,0.02,0.05,0.05,0.02
1.0375091271059718,0.01,0.001,0.005,0.01,0.02,0.02,0.02,0.05
1.037541510916686,0.005,0.001,0.005,0.01,0.02,0.005,0.02,0.05
1.037544346694912,0.001,0.001,0.005,0.005,0.005,0.005,0.05,0.05
1.0375768927132696,0.001,0.001,0.005,0.005,0.02,0.005,0.05,0.05
1.0375831118894612,0.005,0.001,0.01,0.001,0.05,0.05,0.005,0.05
1.0375847334067188,0.001,0.005,0.01,0.01,0.02,0.005,0.005,0.005
1.0375848872363922,0.005,0.001,0.005,0.005,0.005,0.005,0.005,0.02
1.03758756924356,0.01,0.001,0.01,0.005,0.05,0.02,0.05,0.005
1.0376101159750708,0.001,0.001,0.005,0.001,0.05,0.02,0.005,0.02
1.0376120681609011,0.005,0.001,0.005,0.01,0.005,0.02,0.005,0.05
1.0376127358959422,0.01,0.001,0.005,0.01,0.005,0.05,0.005,0.05
1.0376257297352267,0.005,0.001,0.01,0.01,0.005,0.02,0.05,0.05
1.037658178613196,0.001,0.005,0.01,0.01,0.05,0.005,0.005,0.005
1.0376586442827591,0.01,0.001,0.01,0.01,0.05,0.05,0.05,0.05
1.0376610430740674,0.001,0.001,0.001,0.005,0.02,0.02,0.02,0.005
1.0376630523850938,0.005,0.001,0.01,0.005,0.005,0.05,0.02,0.05
1.0376744539765252,0.005,0.001,0.01,0.005,0.05,0.05,0.02,0.05
1.0376906996892088,0.01,0.001,0.005,0.005,0.005,0.05,0.02,0.02
1.037708432934045,0.005,0.001,0.005,0.01,0.02,0.005,0.005,0.05
1.037719787119752,0.01,0.001,0.001,0.01,0.02,0.05,0.05,0.005
1.0377227795634967,0.001,0.001,0.001,0.005,0.02,0.05,0.005,0.005
1.037722907042247,0.001,0.001,0.001,0.01,0.02,0.05,0.005,0.05
1.0377263768056166,0.01,0.001,0.005,0.01,0.05,0.05,0.05,0.02
1.0377265781634435,0.001,0.001,0.001,0.005,0.05,0.02,0.005,0.005
1.0377328037144715,0.001,0.001,0.005,0.005,0.02,0.02,0.05,0.05
1.0377375284591785,0.005,0.001,0.01,0.001,0.02,0.005,0.005,0.05
1.037762609531413,0.005,0.001,0.01,0.005,0.02,0.02,0.05,0.02
1.0377714907420776,0.01,0.001,0.01,0.005,0.005,0.02,0.02,0.02
1.0377729008002439,0.001,0.005,0.01,0.01,0.02,0.05,0.005,0.005
1.0378077652394193,0.005,0.001,0.001,0.01,0.05,0.005,0.02,0.005
1.0378098563950795,0.01,0.001,0.01,0.01,0.05,0.02,0.05,0.05
1.0378150603679333,0.01,0.001,0.005,0.01,0.005,0.05,0.05,0.02
1.0378274893227002,0.01,0.001,0.005,0.005,0.005,0.02,0.05,0.005
1.0378308008447645,0.001,0.001,0.001,0.01,0.05,0.05,0.05,0.05
1.0378530704719864,0.01,0.001,0.01,0.001,0.05,0.02,0.005,0.05
1.0378566327314191,0.001,0.001,0.001,0.005,0.05,0.005,0.005,0.005
1.0378915876101857,0.01,0.001,0.01,0.001,0.05,0.05,0.005,0.05
1.037896556694732,0.005,0.001,0.001,0.01,0.005,0.02,0.02,0.005
1.0378999362865093,0.001,0.001,0.001,0.01,0.02,0.05,0.02,0.05
1.0379042360354398,0.001,0.001,0.005,0.001,0.05,0.05,0.005,0.005
1.0379096183150904,0.005,0.001,0.01,0.01,0.02,0.005,0.05,0.05
1.037911990866384,0.001,0.001,0.001,0.01,0.005,0.005,0.005,0.05
1.037929018155794,0.001,0.001,0.001,0.01,0.005,0.005,0.05,0.05
1.0379329290375112,0.005,0.001,0.005,0.005,0.005,0.005,0.005,0.005
1.0379341623096439,0.001,0.001,0.005,0.001,0.05,0.05,0.005,0.02
1.0379582684447635,0.01,0.001,0.001,0.01,0.05,0.05,0.05,0.005
1.037961133541693,0.005,0.001,0.005,0.01,0.005,0.02,0.05,0.02
1.0379697668618166,0.01,0.001,0.005,0.01,0.02,0.05,0.05,0.02
1.0380123176935645,0.005,0.001,0.005,0.01,0.05,0.02,0.005,0.05
1.0380261050137638,0.01,0.001,0.005,0.005,0.05,0.02,0.005,0.02
1.038027098483258,0.005,0.001,0.01,0.005,0.05,0.02,0.02,0.05
1.0380280551729661,0.01,0.001,0.01,0.005,0.05,0.005,0.05,0.02
1.0380515967826809,0.001,0.001,0.01,0.001,0.05,0.005,0.05,0.05
1.0380544414167785,0.005,0.001,0.01,0.01,0.02,0.02,0.05,0.05
1.0380566992524607,0.01,0.001,0.005,0.01,0.02,0.02,0.05,0.02
1.0380637343293662,0.001,0.001,0.005,0.001,0.005,0.05,0.005,0.005
1.038097673994191,0.01,0.001,0.001,0.01,0.005,0.02,0.05,0.005
1.038120289185863,0.001,0.001,0.01,0.001,0.05,0.005,0.05,0.02
1.0381524115145329,0.001,0.001,0.001,0.01,0.005,0.005,0.02,0.05
1.038161934414659,0.01,0.001,0.01,0.01,0.005,0.005,0.05,0.02
1.0381755201262288,0.001,0.005,0.01,0.01,0.02,0.02,0.005,0.005
1.03817726213639,0.001,0.001,0.005,0.005,0.05,0.05,0.05,0.05
1.0381803811616388,0.001,0.001,0.001,0.01,0.05,0.02,0.05,0.05
1.0381946824836552,0.001,0.001,0.001,0.005,0.05,0.02,0.02,0.005
1.0382113316257284,0.001,0.001,0.001,0.01,0.005,0.02,0.05,0.05
1.0382278568769912,0.005,0.001,0.001,0.01,0.05,0.005,0.005,0.005
1.0382314599338864,0.001,0.001,0.001,0.01,0.02,0.005,0.02,0.05
1.038237773005217,0.005,0.001,0.01,0.001,0.02,0.005,0.005,0.005
1.038243921256768,0.01,0.001,0.01,0.001,0.005,0.05,0.005,0.05
1.0382495056632977,0.001,0.001,0.001,0.01,0.05,0.005,0.05,0.05
1.0382593501361865,0.01,0.001,0.005,0.005,0.005,0.02,0.005,0.02
1.0382671481625385,0.001,0.001,0.01,0.001,0.02,0.05,0.05,0.05
1.038287592504296,0.005,0.001,0.01,0.001,0.05,0.005,0.005,0.02
1.0382971871272546,0.01,0.001,0.005,0.01,0.005,0.005,0.005,0.05
1.0383055887274089,0.01,0.001,0.01,0.005,0.05,0.05,0.05,0.02
1.0383077459550818,0.005,0.001,0.001,0.01,0.005,0.005,0.02,0.005
1.0383370588970626,0.005,0.001,0.005,0.005,0.005,0.05,0.02,0.005
1.038354617192761,0.01,0.001,0.005,0.01,0.05,0.05,0.005,0.05
1.0383617695288943,0.001,0.001,0.001,0.01,0.02,0.02,0.02,0.05
1.038371252337643,0.01,0.001,0.01,0.001,0.005,0.005,0.005,0.05
1.0383753163715803,0.01,0.001,0.005,0.01,0.02,0.005,0.05,0.02
1.0383867542756695,0.001,0.001,0.01,0.001,0.02,0.02,0.05,0.05
1.0383946808564766,0.001,0.001,0.001,0.01,0.05,0.005,0.02,0.05
1.038401606173192,0.01,0.001,0.01,0.001,0.02,0.05,0.005,0.05
1.0384091348081914,0.005,0.001,0.01,0.005,0.005,0.005,0.05,0.005
1.0384221133707703,0.005,0.001,0.005,0.01,0.02,0.005,0.05,0.02
1.038436167184208,0.005,0.001,0.001,0.01,0.05,0.02,0.02,0.005
1.038442087024499,0.01,0.001,0.01,0.001,0.005,0.02,0.02,0.005
1.0384576634338065,0.005,0.001,0.005,0.01,0.02,0.05,0.005,0.05
1.0384706594081272,0.001,0.001,0.01,0.001,0.05,0.05,0.05,0.05
1.038470973911526,0.005,0.001,0.01,0.001,0.005,0.005,0.005,0.005
1.0384785886067036,0.001,0.005,0.01,0.01,0.005,0.02,0.005,0.005
1.038493638260353,0.01,0.001,0.005,0.01,0.05,0.02,0.02,0.02
1.0384948348028296,0.01,0.001,0.005,0.005,0.05,0.02,0.02,0.005
1.0384959837432859,0.005,0.001,0.01,0.001,0.005,0.05,0.005,0.02
1.0385020518068175,0.001,0.001,0.001,0.01,0.05,0.02,0.005,0.05
1.0385029935845458,0.005,0.001,0.005,0.005,0.02,0.02,0.02,0.005
1.0385143249966342,0.001,0.001,0.005,0.005,0.05,0.005,0.05,0.05
1.038514536319241,0.01,0.001,0.01,0.005,0.05,0.005,0.005,0.05
1.0385251571984149,0.01,0.001,0.005,0.005,0.02,0.02,0.02,0.005
1.03852877996896,0.005,0.001,0.001,0.01,0.02,0.02,0.05,0.005
1.0385320652453758,0.005,0.001,0.01,0.01,0.005,0.005,0.05,0.05
1.0385342114783238,0.001,0.001,0.01,0.001,0.005,0.05,0.05,0.005
1.0385415672010423,0.01,0.001,0.005,0.01,0.02,0.005,0.02,0.02
1.0385547303023808,0.01,0.001,0.01,0.005,0.05,0.02,0.02,0.02
1.0385574247641478,0.005,0.001,0.005,0.01,0.05,0.005,0.005,0.05
1.0385607721151235,0.01,0.001,0.01,0.005,0.005,0.02,0.05,0.02
1.0385747483710102,0.005,0.001,0.001,0.01,0.02,0.05,0.02,0.005
1.0385790544791091,0.005,0.001,0.005,0.01,0.05,0.005,0.05,0.02
1.0386098192572568,0.005,0.001,0.01,0.005,0.02,0.05,0.05,0.02
1.0386165274048431,0.001,0.001,0.005,0.001,0.02,0.05,0.005,0.005
1.0386330256873582,0.01,0.001,0.01,0.005,0.05,0.02,0.005,0.05
1.038635187287162,0.01,0.001,0.01,0.01,0.05,0.05,0.02,0.05
1.038642533324757,0.005,0.001,0.01,0.001,0.02,0.05,0.005,0.02
1.0386481885206051,0.01,0.001,0.01,0.001,0.05,0.02,0.005,0.005
1.03867114549873,0.005,0.001,0.01,0.005,0.005,0.02,0.02,0.05
1.0387039420246937,0.01,0.001,0.001,0.01,0.05,0.02,0.05,0.005
1.0387109288702876,0.005,0.001,0.01,0.005,0.05,0.005,0.05,0.02
1.0387153846829154,0.005,0.001,0.01,0.005,0.02,0.005,0.02,0.05
1.0387644103437246,0.005,0.001,0.005,0.005,0.02,0.005,0.005,0.005
1.0387910509603564,0.005,0.001,0.01,0.001,0.02,0.005,0.005,0.02
1.0388021661631346,0.01,0.001,0.005,0.01,0.005,0.005,0.05,0.005
1.038807888414389,0.01,0.001,0.01,0.001,0.005,0.02,0.005,0.02
1.0388122840377652,0.01,0.001,0.01,0.001,0.02,0.005,0.005,0.05
1.0388173793830158,0.001,0.001,0.01,0.001,0.05,0.02,0.05,0.02
1.0388217815929996,0.001,0.001,0.01,0.001,0.02,0.02,0.05,0.02
1.0388274570277034,0.001,0.001,0.001,0.01,0.05,0.02,0.02,0.05
1.0388357741308554,0.01,0.001,0.01,0.005,0.05,0.005,0.02,0.02
1.038848125821152,0.005,0.001,0.01,0.001,0.005,0.02,0.005,0.05
1.0388500873138944,0.01,0.001,0.01,0.005,0.05,0.005,0.05,0.005
1.0388556653650143,0.01,0.001,0.01,0.001,0.005,0.005,0.005,0.02
1.0388721023660779,0.01,0.001,0.005,0.01,0.005,0.005,0.05,0.02
1.0388922716238431,0.001,0.001,0.01,0.001,0.005,0.02,0.05,0.05
1.0389090938100436,0.01,0.001,0.001,0.01,0.02,0.005,0.005,0.005
1.0389130740562549,0.01,0.001,0.01,0.001,0.05,0.05,0.005,0.005
1.0389187122080168,0.01,0.001,0.005,0.005,0.005,0.05,0.005,0.02
1.0389421769562721,0.005,0.001,0.01,0.01,0.05,0.005,0.05,0.05
1.0389488484942788,0.005,0.001,0.005,0.01,0.02,0.05,0.05,0.02
1.0389550777634347,0.005,0.001,0.005,0.005,0.005,0.05,0.005,0.02
1.0390012548711929,0.01,0.001,0.005,0.005,0.02,0.05,0.005,0.02
1.039010390916582,0.005,0.001,0.01,0.001,0.02,0.05,0.005,0.005
1.0390245054009595,0.01,0.001,0.01,0.01,0.005,0.02,0.02,0.05
1.0390373935247335,0.001,0.001,0.001,0.01,0.05,0.05,0.02,0.05
1.0390409267074643,0.01,0.001,0.01,0.001,0.02,0.02,0.005,0.05
1.039057077323261,0.01,0.001,0.01,0.01,0.05,0.02,0.05,0.02
1.0390594150943844,0.01,0.001,0.001,0.01,0.005,0.005,0.02,0.005
1.0390603433222756,0.01,0.001,0.001,0.01,0.05,0.05,0.02,0.005
1.0390614255785782,0.01,0.001,0.01,0.01,0.05,0.005,0.02,0.05
1.0390628548684122,0.01,0.001,0.01,0.01,0.02,0.02,0.02,0.05
1.0390745873129734,0.005,0.001,0.001,0.01,0.05,0.005,0.05,0.005
1.039098430279028,0.005,0.001,0.01,0.01,0.02,0.05,0.05,0.05
1.039133995597503,0.001,0.001,0.001,0.01,0.005,0.05,0.005,0.05
1.0391397750915425,0.01,0.001,0.01,0.01,0.005,0.005,0.02,0.05
1.0391576787089785,0.005,0.001,0.01,0.005,0.05,0.005,0.02,0.02
1.0391641253009227,0.005,0.001,0.001,0.01,0.05,0.05,0.05,0.005
1.0391819911137472,0.005,0.001,0.005,0.01,0.005,0.05,0.005,0.05
1.0391886075763979,0.005,0.001,0.01,0.001,0.05,0.05,0.005,0.02
1.039190519215914,0.01,0.001,0.01,0.005,0.005,0.02,0.05,0.005
1.0392108505603526,0.01,0.001,0.001,0.01,0.02,0.05,0.005,0.02
1.0392110752030377,0.01,0.001,0.01,0.001,0.02,0.005,0.005,0.005
1.0392112088824457,0.005,0.001,0.01,0.01,0.05,0.02,0.05,0.05
1.0392339849696797,0.01,0.001,0.005,0.005,0.05,0.05,0.005,0.005
1.0392363755647327,0.01,0.001,0.005,0.01,0.02,0.02,0.005,0.05
1.0392391352762547,0.001,0.001,0.001,0.01,0.02,0.05,0.05,0.05
1.0392560956449663,0.01,0.001,0.01,0.01,0.05,0.02,0.02,0.05
1.0392580278464307,0.001,0.001,0.01,0.001,0.02,0.005,0.05,0.05
1.0392615575062873,0.001,0.001,0.005,0.001,0.005,0.005,0.005,0.005
1.0392706559169174,0.01,0.001,0.001,0.01,0.02,0.02,0.005,0.005
1.0392775150462414,0.005,0.001,0.001,0.01,0.005,0.05,0.005,0.005
1.0392798999421524,0.005,0.001,0.005,0.01,0.005,0.005,0.05,0.02
1.0392838500971233,0.001,0.001,0.01,0.001,0.05,0.05,0.05,0.02
1.0392864154147161,0.01,0.001,0.01,0.001,0.005,0.005,0.005,0.005
